Page_title	page_id	%revision	objective_frequency	obj_avg	well_writ_freq	well_writ_avg
Inversion_therapy	7502807	464311133	39	3.820513	39	4.128205
Selena_Gomez	6844407	445351937	37	3.837838	42	4.214286
Selena_Gomez	6844407	480438795	0	0.000000	36	4.500000
Selena_Gomez	6844407	447169286	71	4.154930	78	4.333333
Selena_Gomez	6844407	473948746	0	0.000000	33	4.545455
Selena_Gomez	6844407	456822441	30	4.166667	35	4.314286
Selena_Gomez	6844407	441954481	39	3.923077	51	4.254902
Selena_Gomez	6844407	450537185	32	4.062500	33	4.090909
Selena_Gomez	6844407	476414849	0	0.000000	32	4.375000
Selena_Gomez	6844407	442784567	55	4.181818	68	4.323529
Selena_Gomez	6844407	489911954	0	0.000000	33	4.606061
Selena_Gomez	6844407	444028335	30	4.266667	32	4.250000
Selena_Gomez	6844407	457849809	0	0.000000	34	4.647059
Selena_Gomez	6844407	462516306	34	4.176471	35	4.571429
Selena_Gomez	6844407	478114219	0	0.000000	32	4.343750
Selena_Gomez	6844407	471555064	65	3.907692	80	4.300000
Xbox_360	7514833	461959278	0	0.000000	33	4.090909
Xbox_360	7514833	458084335	0	0.000000	35	4.571429
Grand_Rapids_Hotel	32690253	490914916	45	5.000000	45	5.000000
Tulisa_Contostavlos	22731525	451146905	32	4.156250	39	4.205128
Facebook	7529378	469035012	33	4.030303	43	4.302326
Facebook	7529378	470975579	68	4.117647	78	4.166667
Facebook	7529378	446528098	36	4.000000	46	3.934783
Facebook	7529378	440650880	0	0.000000	35	4.114286
Facebook	7529378	486617542	37	3.864865	48	4.145833
Facebook	7529378	463570317	0	0.000000	33	4.000000
Facebook	7529378	453453514	37	4.054054	38	4.157895
Facebook	7529378	472473836	54	4.018519	65	3.969231
Facebook	7529378	448217368	36	4.250000	38	4.578947
Facebook	7529378	478167857	0	0.000000	33	4.515152
Facebook	7529378	449673551	36	4.333333	43	4.046512
Facebook	7529378	457369426	0	0.000000	38	3.868421
Facebook	7529378	465657717	30	3.833333	36	4.111111
Facebook	7529378	452694391	0	0.000000	30	4.466667
Facebook	7529378	449016709	0	0.000000	34	4.029412
Facebook	7529378	443742098	35	4.171429	41	3.975610
Facebook	7529378	458042277	0	0.000000	34	4.088235
Facebook	7529378	456017335	0	0.000000	30	4.366667
Facebook	7529378	483354554	0	0.000000	31	3.741935
Facebook	7529378	481676538	43	3.744186	53	4.245283
Facebook	7529378	459111594	43	3.930233	58	4.155172
List_of_Death_Note_episodes	7532732	443690586	34	4.264706	41	4.463415
Journal_of_Orthomolecular_Medicine	3341278	434879683	73	1.328767	61	2.196721
Langue_and_parole	7536395	446887696	35	3.771429	34	3.235294
Area_chart	11731170	448257978	30	2.733333	33	2.909091
CO₂_retention	1256680	442199949	32	3.687500	36	3.638889
The_Hunger_Games	20128213	485629555	0	0.000000	31	4.064516
The_Hunger_Games	20128213	481794848	32	4.218750	37	4.108108
The_Hunger_Games	20128213	493108072	32	3.937500	37	4.378378
The_Hunger_Games	20128213	483675255	32	3.875000	38	4.026316
The_Hunger_Games	20128213	482841753	30	4.166667	33	4.515152
The_Hunger_Games	20128213	485106902	39	3.743590	44	4.045455
The_Hunger_Games	20128213	489666007	146	3.739726	160	3.831250
The_Hunger_Games	20128213	489092735	33	4.030303	36	4.250000
The_Hunger_Games	20128213	483028984	43	4.186047	47	4.063830
Deadman_Wonderland	15934343	440643305	39	4.076923	44	4.159091
Hazrath_Machiliwale_Shah	32714176	481154883	46	5.000000	46	5.000000
Child_and_adolescent_psychiatry	11743428	460302778	44	5.000000	45	5.000000
Jan_Crull,_Jr.	27123326	441936355	39	4.897436	39	4.846154
Cheese	11749910	450705933	40	3.250000	40	3.025000
Cheese	11749910	458897583	33	2.909091	33	3.333333
Cheese	11749910	469046465	52	3.211538	55	3.363636
Pierre_de_Fermat	7576966	445336971	0	0.000000	31	3.709677
Pierre_de_Fermat	7576966	445249983	102	3.833333	130	3.953846
Pierre_de_Fermat	7576966	445293760	161	3.987578	199	4.080402
Pierre_de_Fermat	7576966	445277252	78	3.820513	95	3.926316
Pierre_de_Fermat	7576966	445230676	0	0.000000	30	3.133333
Pierre_de_Fermat	7576966	445364585	49	3.653061	58	4.000000
Antagonist_(muscle)	3385655	454509048	40	3.325000	44	3.159091
Antagonist_(muscle)	3385655	431630206	0	0.000000	31	3.193548
Net_run_rate	3388703	486240293	30	4.600000	37	4.540541
Tanki_Online	24362322	447151585	38	4.052632	40	3.850000
Van_Mahotsav	11780303	462547835	31	4.258065	36	4.222222
Van_Mahotsav	11780303	501033969	0	0.000000	39	3.846154
Van_Mahotsav	11780303	493788662	57	3.684211	64	3.906250
Mahmoodullah_Shah	32752275	488930056	46	5.000000	46	5.000000
Cyber_security_standards	3392742	436512596	39	3.538462	45	3.755556
Pooper-scooper	3396759	432450578	35	3.257143	36	3.138889
Bristol_stool_scale	3407240	438677641	89	4.674157	92	4.369565
Bristol_stool_scale	3407240	445749615	40	4.775000	53	4.679245
Neutral_zone_trap	568129	432541719	47	4.382979	57	4.280702
Purple_drank	7605695	445310864	31	3.870968	36	4.250000
Purple_drank	7605695	471626265	37	3.972973	43	4.116279
George_W._Bush	3414021	446270191	72	3.347222	73	3.534247
George_W._Bush	3414021	447132551	41	3.512195	41	3.585366
George_W._Bush	3414021	442065898	101	2.801980	89	3.876404
Aziz_Shavershian	32776481	479767584	100	4.420000	120	4.516667
Aziz_Shavershian	32776481	483656797	48	4.583333	56	4.714286
List_of_awards_and_nominations_received_by_Miley_Cyrus	24388471	445493663	76	4.828947	94	4.808511
List_of_Nalanda_College_Colombo_alumni	11806287	454019111	0	0.000000	33	4.727273
List_of_Nalanda_College_Colombo_alumni	11806287	452213554	172	4.930233	196	4.979592
List_of_Nalanda_College_Colombo_alumni	11806287	451959251	33	4.848485	33	5.000000
List_of_Nalanda_College_Colombo_alumni	11806287	454199900	0	0.000000	31	4.774194
Lightning_burn	28583802	444213281	34	3.941176	36	3.111111
Design_brief	7613845	438607611	32	2.781250	33	2.878788
Process_capability_index	3420357	457368348	0	0.000000	32	4.187500
Usain_Bolt	4764846	451994376	32	3.812500	35	4.257143
Usain_Bolt	4764846	488640743	31	3.967742	30	4.166667
List_of_Shugo_Chara!_episodes	16007127	436031571	43	4.069767	44	4.181818
Amortization_schedule	3426534	453401268	0	0.000000	40	3.575000
Mission_statement	7623580	472270702	51	3.784314	55	3.945455
Lists_of_demons	20206700	465637375	0	0.000000	31	3.548387
Cricket_(series)	28595775	422726284	42	2.880952	41	2.804878
Flash_Mob_America	32793333	445589387	32	4.843750	34	4.911765
Virat_Kohli	16017429	457115528	55	4.163636	70	4.271429
United_States	3434750	441360523	35	3.171429	35	3.628571
United_States	3434750	457616467	33	4.212121	35	4.514286
United_States	3434750	469212350	0	0.000000	31	4.096774
United_States	3434750	470334964	0	0.000000	31	4.000000
United_States	3434750	444161981	0	0.000000	31	4.064516
Harry_Potter_(film_series)	7629286	468970074	33	4.484848	38	4.473684
Harry_Potter_(film_series)	7629286	458389637	0	0.000000	33	4.454545
Canine_degenerative_myelopathy	11823874	454249077	0	0.000000	32	4.718750
Austenitic_stainless_steel	3438137	436691722	31	3.580645	36	3.250000
Symphysis_pubis_dysfunction	7634204	470375338	0	0.000000	31	4.354839
Time-driven_programming	8263175	422608715	30	3.400000	32	2.968750
Death_of_Baby_P	20222554	448758782	31	4.290323	38	4.263158
List_of_engineering_branches	13856857	494595248	52	3.653846	67	3.776119
List_of_engineering_branches	13856857	481413296	36	3.916667	38	4.157895
List_of_engineering_branches	13856857	463670050	32	3.937500	38	4.210526
List_of_engineering_branches	13856857	445633908	35	3.714286	38	3.657895
Caitlín_R._Kiernan	1429171	441928156	68	4.514706	68	4.544118
Siddharth_Sharma	31120631	488133762	36	4.333333	36	4.388889
Tropical_Rainforest_of_India	28622208	459815164	0	0.000000	30	3.400000
Bradshaw_model	7655406	450629770	33	3.666667	34	3.323529
Jenna_Rose	32821480	451068557	30	1.133333	0	0.000000
Jenna_Rose	32821480	450483096	82	1.085366	82	1.073171
Jenna_Rose	32821480	450164048	105	1.038095	101	1.039604
Fault_block	5470669	463463821	31	3.677419	31	3.516129
Flags_of_the_British_Empire	32733744	444707853	41	3.682927	37	3.378378
Forbes_list_of_billionaires_(2011)	26512539	487526849	35	3.942857	33	4.363636
Forbes_list_of_billionaires_(2011)	26512539	463160919	51	4.039216	54	3.962963
Forbes_list_of_billionaires_(2011)	26512539	451651178	79	3.848101	87	4.000000
Forbes_list_of_billionaires_(2011)	26512539	459191366	33	3.818182	34	4.176471
Forbes_list_of_billionaires_(2011)	26512539	469738153	33	4.060606	39	4.128205
Forbes_list_of_billionaires_(2011)	26512539	437278509	32	4.125000	33	4.303030
Forbes_list_of_billionaires_(2011)	26512539	456954671	36	3.861111	42	3.880952
Forbes_list_of_billionaires_(2011)	26512539	454581057	39	4.282051	46	4.195652
Forbes_list_of_billionaires_(2011)	26512539	442937670	75	3.760000	82	3.817073
Forbes_list_of_billionaires_(2011)	26512539	448096847	64	3.578125	76	3.947368
Forbes_list_of_billionaires_(2011)	26512539	473253207	68	3.470588	76	3.750000
Forbes_list_of_billionaires_(2011)	26512539	461111792	0	0.000000	31	4.032258
Forbes_list_of_billionaires_(2011)	26512539	480925822	47	3.851064	49	3.816327
Forbes_list_of_billionaires_(2011)	26512539	466409342	43	3.651163	44	3.681818
List_of_highest-grossing_Bollywood_films	11872185	441526914	32	3.500000	34	3.500000
List_of_highest-grossing_Bollywood_films	11872185	448718784	84	3.357143	97	3.556701
Nazik_Al-Malaika	11873635	446298369	0	0.000000	30	4.000000
People	3488351	488804396	33	2.424242	36	2.500000
Ittihad_ash-Sha'ab	28655257	408809593	48	4.916667	48	4.833333
Hazard	24462957	430688864	43	3.279070	49	3.367347
Dylan_and_Cole_Sprouse	1280959	445165995	0	0.000000	30	4.500000
Overweight_(stock_market)	3493586	406282905	51	4.058824	69	3.956522
Dreadnought_(guitar_type)	16078883	438425284	0	0.000000	30	4.133333
Rob_Dyrdek	11889949	466560934	54	3.777778	60	3.883333
Rob_Dyrdek	11889949	451597992	53	4.490566	66	4.287879
Rob_Dyrdek	11889949	496638156	33	4.303030	39	4.230769
Rob_Dyrdek	11889949	487597645	104	4.163462	114	4.333333
Rob_Dyrdek	11889949	456799482	45	3.911111	48	4.125000
Lupus_erythematosus	16084604	440230916	30	3.633333	37	2.945946
Nissanka_Wijeyeratne	16091606	434293516	0	0.000000	42	5.000000
Nissanka_Wijeyeratne	16091606	444375671	72	5.000000	131	5.000000
Village_School_(Great_Neck,_New_York)	3511174	440115111	44	1.000000	44	1.000000
Cricket	25675557	456704434	32	4.625000	33	4.454545
Cricket	25675557	459285037	0	0.000000	30	4.133333
Cricket	25675557	467920554	0	0.000000	33	4.212121
Michael_Morpurgo	3512938	497531010	34	3.176471	35	3.228571
Michael_Morpurgo	3512938	491044985	38	3.842105	40	3.775000
Michael_Morpurgo	3512938	487972854	34	3.558824	37	3.729730
NAND_logic	3521614	438605742	0	0.000000	37	4.108108
NAND_logic	3521614	453047380	40	4.450000	50	4.300000
My_Little_Pony:_Friendship_Is_Magic	28689382	442777215	43	4.767442	43	4.744186
Ahmed_Rushdi	3525258	479613760	31	4.677419	31	4.677419
Defence_Day	11914493	448626128	0	0.000000	34	3.470588
Graduate_Aptitude_Test_in_Engineering	3530241	496052223	0	0.000000	32	4.187500
Characteristic_property	24508639	392639741	34	2.941176	35	3.057143
Mesosphere_(mantle)	7732600	432759786	37	2.810811	39	2.615385
Battle_for_Australia	3545734	476848878	34	1.529412	0	0.000000
Battle_for_Australia	3545734	467305399	33	1.000000	30	1.333333
Nassau_(bet)	3550507	422580791	0	0.000000	30	4.400000
List_of_songs_in_Glee	28725650	445762186	59	4.355932	71	4.338028
List_of_songs_in_Glee	28725650	451001650	255	4.466667	295	4.400000
List_of_songs_in_Glee	28725650	474617164	53	4.094340	57	4.245614
List_of_songs_in_Glee	28725650	441520733	102	4.382353	110	4.290909
List_of_songs_in_Glee	28725650	447846112	39	4.230769	43	4.162791
List_of_songs_in_Glee	28725650	440792176	36	4.388889	44	4.409091
List_of_songs_in_Glee	28725650	488759283	34	4.147059	43	4.511628
List_of_songs_in_Glee	28725650	494476284	42	4.261905	51	4.509804
List_of_songs_in_Glee	28725650	480260862	53	4.245283	57	4.070175
Bunny_Man	3563149	454322831	32	4.062500	33	4.333333
Feces	24536042	476358277	32	3.375000	34	3.441176
Feces	24536042	457169036	59	2.881356	61	3.065574
Feces	24536042	487766422	72	3.500000	79	3.645570
Feces	24536042	481096601	30	3.700000	31	3.548387
Feces	24536042	444135836	56	3.625000	60	3.650000
Feces	24536042	496057944	31	3.419355	31	3.387097
Feces	24536042	438759132	40	3.750000	40	3.900000
Robert_Clotworthy	28731287	463092827	41	4.853659	50	4.680000
Kendall_Jenner	24537060	496926754	0	0.000000	31	3.741935
Kendall_Jenner	24537060	448628747	42	3.595238	46	3.413043
Roger_Chillingworth	3574801	452897465	0	0.000000	30	4.366667
Asian_fetish	24548445	487753653	355	1.011268	355	1.016901
1815_eruption_of_Mount_Tambora	28745559	441349332	38	3.421053	40	3.300000
Zendaya	28753159	453419566	46	3.695652	54	4.111111
Zendaya	28753159	441914949	35	4.257143	41	4.414634
Zendaya	28753159	451675749	31	4.000000	37	4.378378
Zendaya	28753159	443406464	31	3.935484	34	4.176471
Zendaya	28753159	445113028	62	4.048387	71	4.366197
Zendaya	28753159	471477577	0	0.000000	30	4.566667
Zendaya	28753159	460362624	38	4.526316	46	4.500000
Zendaya	28753159	442752959	0	0.000000	36	4.305556
Zendaya	28753159	479138764	0	0.000000	34	4.235294
Zendaya	28753159	440872949	31	3.870968	36	4.138889
Butterfly_stitches	16174551	433570618	31	4.193548	32	3.843750
Non-contact_force	7786484	444861827	36	4.166667	39	4.128205
Syco	11981309	488334938	34	1.000000	34	1.000000
Syco	11981309	488697675	63	1.015873	63	1.000000
Recurring_deposit	32954428	490421418	32	3.625000	43	4.000000
Aishwarya_Rai	11983273	457642262	0	0.000000	37	4.054054
Corruption	3608404	465497130	32	3.218750	38	3.210526
Corruption	3608404	455050667	47	2.553191	51	3.019608
Willem_Janszoon	601774	444373170	32	3.093750	33	3.151515
Haglund's_deformity	20651091	439956116	0	0.000000	38	4.605263
Glowplug	12004340	456823224	0	0.000000	34	4.500000
Oprah_Winfrey	20395872	482860321	0	0.000000	32	4.343750
Oprah_Winfrey	20395872	451539761	31	3.870968	39	4.153846
Oprah_Winfrey	20395872	472925902	0	0.000000	36	4.000000
Peter_Romary	32980169	450562610	39	4.871795	38	4.868421
George_Marshall_Ruge	32989409	465558587	32	5.000000	32	5.000000
Laurelle_Mehus	32994256	460456989	36	5.000000	36	5.000000
Diggy_Simmons	32998520	448744661	92	2.793478	99	2.949495
Churchwarden_pipe	608633	433755872	31	4.290323	32	4.000000
Sungha_Jung	25075793	455068369	50	3.900000	55	3.927273
Corporate_lawyer	3657309	442200772	0	0.000000	32	3.593750
The_Holocaust	10396793	462718528	92	1.282609	85	1.941176
The_Holocaust	10396793	458142293	35	3.514286	33	3.575758
The_Holocaust	10396793	463188074	49	1.877551	45	2.422222
The_Holocaust	10396793	469207392	0	0.000000	30	3.500000
List_of_My_Wife_and_Kids_episodes	3660812	475007822	38	3.473684	46	3.565217
Edwin_Wijeyeratne	16094153	446076220	71	5.000000	104	5.000000
Edwin_Wijeyeratne	16094153	432309100	0	0.000000	85	5.000000
Pasqual_Pinon	3678780	438681504	45	3.577778	46	3.673913
Pasqual_Pinon	3678780	454263158	78	3.294872	80	3.275000
Computer	7878457	481363727	0	0.000000	35	4.314286
Computer	7878457	467504540	0	0.000000	31	3.709677
Computer	7878457	452103335	31	3.580645	34	3.558824
Computer	7878457	445340462	45	3.133333	52	3.423077
Computer	7878457	449302833	36	3.583333	50	3.740000
Computer	7878457	439225805	83	3.662651	100	3.880000
Computer	7878457	476304241	78	3.897436	84	3.952381
Computer	7878457	473879387	0	0.000000	30	3.966667
Computer	7878457	463463056	0	0.000000	32	3.937500
Computer	7878457	458087675	45	4.066667	47	4.127660
Michelle_Phan	24658973	445510714	47	2.680851	45	3.333333
Flat_Display_Mounting_Interface	3690366	444476928	0	0.000000	30	3.866667
Cell_membrane	33051527	468930720	45	3.266667	50	3.540000
Cell_membrane	33051527	457753199	36	3.722222	38	3.684211
The_Report_Card	7887818	442755321	32	3.750000	37	4.162162
Jimmy_Wales	3703446	442016917	1291	1.036406	1291	1.043377
Jimmy_Wales	3703446	445635280	89	1.044944	91	1.087912
Jimmy_Wales	3703446	461142259	41	4.097561	43	4.069767
Jimmy_Wales	3703446	461826805	0	0.000000	32	3.406250
Jimmy_Wales	3703446	454214441	40	1.100000	38	1.184211
Jimmy_Wales	3703446	463881091	74	1.054054	46	1.173913
Jimmy_Wales	3703446	460565953	66	3.515152	73	3.917808
Jimmy_Wales	3703446	461654474	0	0.000000	30	3.633333
List_of_national_parks_and_wildlife_sanctuaries_of_Gujarat,_India	3707505	404270147	0	0.000000	33	3.757576
Systems_analyst	12098689	452803267	45	3.155556	46	3.108696
Steve_Feak	24682209	430672845	43	3.720930	46	3.847826
Hamish_McLachlan	29978873	487997969	71	1.211268	71	1.507042
Hamish_McLachlan	29978873	487781590	64	1.250000	61	1.557377
Biomass	7906908	484954754	42	3.761905	46	3.543478
Biomass	7906908	479295724	33	2.909091	37	3.054054
List_of_active_volcanoes_in_the_Philippines	20494112	445615042	41	4.243902	45	4.222222
List_of_multinational_corporations	6911253	440797356	32	3.156250	33	3.272727
National_Film_Awards	3721176	481487075	31	3.903226	31	3.354839
Refurbishment_(electronics)	16306862	437202903	45	3.466667	47	3.829787
Underground_stem	8310305	439054886	0	0.000000	32	3.062500
North_Para_River	3724860	441797588	70	2.285714	69	2.333333
Revolution_2020:_Love,_Corruption,_Ambition	33091322	456810919	0	0.000000	30	3.800000
27_Club	12120000	441029689	41	2.829268	43	2.744186
27_Club	12120000	441047895	560	4.017857	621	4.001610
27_Club	12120000	441396570	30	4.366667	0	0.000000
27_Club	12120000	441033694	94	4.404255	100	4.230000
Brandon_Harris	25458900	463167250	0	0.000000	31	2.935484
Travis_(chimpanzee)	21594042	444333709	0	0.000000	31	4.193548
Manoj_Kumar_Pandey	3739534	475334271	0	0.000000	40	4.600000
Call_of_Duty:_Modern_Warfare_3	29593791	442151423	35	3.971429	41	4.243902
Call_of_Duty:_Modern_Warfare_3	29593791	448824288	0	0.000000	30	4.133333
Call_of_Duty:_Modern_Warfare_3	29593791	440511602	32	4.312500	36	4.222222
Call_of_Duty:_Modern_Warfare_3	29593791	457869110	42	4.404762	44	4.568182
Jenna_Marbles	33101554	463906227	40	4.150000	41	3.536585
Respiratory_exchange_ratio	7939119	436389056	43	4.093023	45	3.622222
Alhaj_Moulana_Ghousavi_Shah	33106243	470583716	47	4.936170	47	5.000000
The_Beetles_of_the_World	28915333	437379091	33	5.000000	33	4.818182
Ischiopsopha	28917302	415149593	30	5.000000	30	5.000000
Jayson_Swain	7954148	444276734	64	4.250000	68	4.455882
Osteochondritis_dissecans	3762029	462668303	107	4.897196	123	4.959350
Satyendra_Narayan_Sinha	7964216	451621535	33	4.909091	32	4.843750
Marketing_channel	12161148	426886861	30	3.166667	33	3.272727
John_L._Miller_Great_Neck_North_High_School	3773699	460711847	101	1.049505	101	1.029703
Petty_cash	265337	441508072	34	3.764706	37	3.540541
Greater_trochanteric_pain_syndrome	7976648	459320213	30	4.133333	44	4.227273
The_Help	24756137	444509636	35	4.485714	38	4.421053
2NE1_discography	28950717	496092088	31	1.096774	31	1.064516
List_of_unrecognized_higher_education_accreditation_organizations	3790729	479109302	57	1.000000	57	1.000000
The_Book_of_Negroes	20568107	437910328	0	0.000000	30	3.800000
Texas_Medical_&_Dental_Schools_Application_Service	33151125	469205905	56	5.000000	56	5.000000
Alfred_Wegener	1331018	459008539	67	3.477612	71	3.661972
Alfred_Wegener	1331018	474299812	97	3.628866	98	3.632653
Alfred_Wegener	1331018	464232700	47	3.829787	48	3.770833
Spurling's_test	15312393	439978908	44	3.909091	42	3.690476
China_Anne_McClain	20574042	478422740	43	4.372093	47	4.319149
China_Anne_McClain	20574042	487338911	31	4.193548	36	4.444444
China_Anne_McClain	20574042	456621851	30	3.733333	36	4.250000
Public_distribution_shop	20574841	436331888	0	0.000000	30	3.400000
Polyester_resin	7997903	453253453	60	3.233333	69	3.275362
Bodyguard_(2011_Hindi_film)	28973039	447980305	0	0.000000	32	4.281250
Bodyguard_(2011_Hindi_film)	28973039	449390008	37	4.378378	39	4.512821
Bodyguard_(2011_Hindi_film)	28973039	448548384	0	0.000000	32	4.343750
